id,sunglasses_probability
783,0.45946524
784,0.07049641
785,1.0
786,0.9999746
787,0.68433917
788,0.9996506
789,0.050899003
790,0.0033146618
791,0.33468434
792,0.9999777
793,0.053198066
794,0.9999999
795,1.0
796,0.024047978
797,0.016385742
798,0.21393031
799,0.9939843
800,0.0021753244
801,0.00036393423
802,0.99659145
803,0.5345111
804,0.0035663769
805,0.93386424
806,6.491119e-05
807,0.99996746
808,0.012365859
809,0.062236715
810,0.00070461875
811,0.9946234
812,0.9036151
813,0.24250844
814,0.979984
815,0.9992244
816,0.0057672365
817,0.9999281
818,0.56041116
819,0.99364305
820,0.35581166
821,0.17246804
822,0.9931632
823,0.0034643486
824,0.99490345
825,0.96393734
826,0.06286403
827,0.0018772938
828,0.006263361
829,0.057084437
830,0.016101325
831,0.007829443
832,0.75706166
833,0.00034812602
834,0.022625634
835,0.44919902
836,0.0023272622
837,0.9999956
838,0.01087949
839,0.24297333
840,0.0014631873
841,0.98296183
842,0.0003313936
843,0.0906923
844,0.29312402
845,0.57602894
846,0.98581994
847,0.33054164
848,0.9903447
849,0.008781002
850,0.985951
851,1.0
852,0.0011022629
853,0.11356198
854,0.9999875
855,0.01782473
856,0.012101059
857,0.0004793786
858,0.8056989
859,0.00015204215
860,0.99988043
861,0.8228627
862,0.01044355
863,0.99966
864,0.5069877
865,0.78480023
866,0.9985709
867,0.94686526
868,0.9934902
869,0.05051751
870,0.0062760524
871,0.020834519
872,0.8713492
873,0.20872118
874,0.0021941096
875,0.000434553
876,0.9999943
877,0.0030134292
878,0.00083064125
879,0.011834229
880,0.0020385562
881,0.09551488
882,0.27720496
883,0.009487627
884,0.9990777
885,0.09619736
886,0.99999833
887,0.0023760847
888,0.011762946
889,1.0
890,0.6455424
891,0.00034812602
892,0.9993315
893,0.010000095
894,0.5780439
895,0.004416183
896,0.9814456
897,0.99762696
898,0.18624257
899,0.13091737
900,0.52000606
901,2.0787867e-05
902,0.9836091
903,0.17381138
904,0.105800465
905,0.11325754
906,7.028255e-05
907,0.113291524
908,0.3842896
909,0.9151927
910,0.9649249
911,0.8436222
912,0.9982659
913,0.006272806
914,0.9970797
915,0.9993955
916,0.44867715
917,0.32276842
918,0.9116666
919,0.0066806735
920,0.97592735
921,0.9996051
922,0.9862184
923,0.9966851
924,0.9999496
925,0.9999943
926,0.14914796
927,1.0
928,0.012804194
929,5.7810204e-05
930,0.19658002
931,0.99619067
932,7.303592e-06
933,0.99925107
934,0.40135303
935,0.12804452
936,0.03701408
937,0.00060757715
938,0.12598176
939,0.035242755
940,9.4247196e-07
941,0.020915719
942,0.00021835363
943,0.8761748
944,0.9950978
945,0.47169137
946,0.9976235
947,0.012211135
948,0.9741192
949,0.36744878
950,0.038119398
951,0.99997604
952,0.9999995
953,0.5405861
954,0.00053321186
955,0.0036194785
956,0.99874735
957,0.9864281
958,0.0038646853
959,0.28304848
960,0.99991083
961,0.10426204
962,0.2943371
963,0.06345719
964,0.15174352
965,0.148791
966,0.9421748
967,0.525763
968,0.71400386
969,0.0015016891
970,0.86234236
971,0.99999213
972,0.99997056
973,9.4511006e-07
974,0.23785111
975,0.057826925
976,0.28643435
977,1.0
978,0.009060348
979,0.0038898017
980,0.99274904
981,0.026698591
982,0.9998497
983,0.68108815
984,2.5204596e-05
985,0.9998908
986,0.99999976
987,0.9991628
988,0.9552747
989,0.0020823288
990,7.566533e-05
991,0.9343789
992,3.5121684e-05
993,0.006887103
994,0.9999908
995,9.492966e-05
996,0.057729095
997,0.13122384
998,2.509403e-05
999,0.006191705
1000,0.9938539
1001,0.0098751355
1002,0.9999949
1003,0.001591485
1004,0.3091787
1005,0.0010825307
1006,0.9997008
1007,0.00085455604
1008,0.008575722
1009,0.9959706
1010,0.9168817
1011,0.052389
1012,0.05284194
1013,0.18156034
1014,1.0
1015,0.55157924
1016,0.96981555
1017,0.21594512
1018,0.19231492
1019,1.0
1020,0.98062885
1021,0.030255415
1022,0.9999995
1023,0.011345727
1024,0.0063027167
1025,0.7480961
1026,0.00013068492
1027,0.99596965
1028,0.037670538
1029,0.9999709
1030,0.00079245947
1031,0.5656948
1032,0.02889555
1033,3.3594293e-05
1034,0.17471805
1035,0.9733236
1036,0.006691887
1037,0.0029417973
1038,0.79008734
1039,0.9957562
1040,0.9904281
1041,0.9613527
1042,0.017855242
1043,0.081108086
1044,0.9999931
1045,0.9852564
1046,0.99999833
1047,0.011770375
1048,0.6690053
1049,0.98734725
1050,0.6346327
1051,0.90643674
1052,0.053355448
1053,0.0063378313
1054,0.82095015
1055,0.0029432953
1056,0.9999851
1057,0.016543943
1058,0.09613182
1059,0.39724827
1060,0.004470886
1061,0.022649853
1062,0.0003517436
1063,0.9994542
1064,0.16623336
1065,0.9873748
1066,0.9996464
1067,4.4835804e-05
1068,0.99919516
1069,0.08306398
1070,0.5823129
1071,0.13690957
1072,0.00012910174
1073,0.0040315376
1074,0.35912266
1075,0.091058806
1076,0.1911057
1077,0.008585405
1078,0.80761045
1079,0.8448386
1080,0.98909634
1081,0.109631434
1082,0.0069645965
1083,0.010078272
1084,0.9982692
1085,0.03553718
1086,0.993883
1087,0.99592847
1088,0.9994061
1089,0.00044357937
1090,2.5204596e-05
1091,0.9993849
1092,0.0003614625
1093,1.0
1094,0.3442507
1095,0.81166494
1096,0.004195535
1097,0.99864584
1098,0.9994221
1099,0.5988688
1100,0.18271668
1101,0.00757802
1102,0.23531495
1103,0.99997616
1104,0.99985874
1105,0.9821863
1106,0.9964072
1107,0.019252447
1108,0.99976176
1109,0.90925074
1110,0.0010280546
1111,0.95197666
1112,0.3644483
1113,0.3514481
1114,0.001149243
1115,0.0038386725
1116,0.012398623
1117,0.5854263
1118,0.96427363
1119,0.00040362778
1120,1.0
1121,0.009163156
1122,0.09772475
1123,2.5792868e-05
1124,0.9673629
1125,0.99999917
1126,0.2052918
1127,0.99997497
1128,0.9901939
1129,0.9985228
1130,0.0059815664
1131,0.9999908
1132,0.95454454
1133,0.0039288425
1134,9.418487e-05
1135,0.9998988
1136,0.039694786
1137,3.934739e-05
1138,0.9046102
1139,0.21447888
1140,0.018113665
1141,0.5130771
1142,0.0005019619
1143,0.012961367
1144,0.47195923
1145,0.0106371455
1146,0.09856035
1147,0.9883696
1148,0.2911772
1149,0.9999716
1150,0.99813867
1151,0.8974084
1152,0.103112966
1153,0.9536509
1154,5.149925e-05
1155,0.016711332
1156,0.0002369981
1157,0.0010406337
1158,0.497556
1159,0.9999995
1160,0.99998593
1161,0.42591134
1162,0.7834067
1163,0.99455357
1164,0.0038176083
1165,0.4134536
1166,0.36866215
1167,0.009032819
1168,0.32490098
1169,0.8132701
1170,0.9880983
1171,0.9630263
1172,1.0
1173,0.925007
1174,0.5256111
1175,0.38550845
1176,0.023184331
1177,0.003664283
1178,0.98725885
1179,0.7209468
1180,0.9999931
1181,0.13368459
1182,0.0018976533
1183,0.028352853
1184,0.00017847083
1185,0.000923035
1186,0.0002999473
1187,0.999959
1188,0.060200408
1189,0.22752117
1190,0.2270432
1191,0.6437144
1192,9.491988e-05
1193,0.1978917
1194,0.6262192
1195,0.020357916
1196,0.99989843
1197,0.13660306
1198,0.58150595
1199,0.7706993
1200,0.22933912
1201,0.2830791
1202,0.9471989
1203,0.0037386974
1204,0.00013259765
1205,0.9999995
1206,0.9913044
1207,0.99765354
1208,0.97284114
1209,7.418178e-05
1210,0.21872522
1211,0.05249987
1212,0.5469138
1213,0.14494592
1214,0.0007810002
1215,0.31525573
1216,0.999635
1217,0.80338794
1218,0.9938704
1219,0.026297392
1220,0.06409351
1221,0.002026144
1222,0.9999982
1223,0.15372548
1224,0.1710237
1225,0.98683304
1226,0.9483318
1227,0.87263846
1228,0.5786316
1229,0.005790713
1230,0.39469588
1231,0.9986286
1232,0.99909353
1233,0.7471165
1234,0.28576535
1235,0.000797867
1236,0.004169967
1237,0.9728625
1238,0.19231947
1239,0.2552383
1240,0.55367625
1241,0.93760484
1242,0.057482585
1243,0.9530861
1244,0.982275
1245,0.99843043
1246,0.038603224
1247,0.99996555
1248,0.042348195
1249,0.9996432
1250,0.065441474
1251,0.9994881
1252,0.9975389
1253,0.9130728
1254,0.5477081
1255,0.50011384
1256,0.000103740385
1257,0.0053953063
1258,0.00036961515
1259,0.019270489
1260,1.0
1261,0.99998546
1262,0.0027240238
1263,0.0066771396
1264,0.9999939
1265,0.0018764124
1266,0.99985874
1267,0.9668277
1268,0.9997073
1269,0.109898515
1270,0.00043702952
1271,0.9979486
1272,0.35554758
1273,0.9998685
1274,0.9964457
1275,0.56257474
1276,0.67930984
1277,0.9999229
1278,0.00047839872
1279,0.78034085
1280,0.7477507
1281,0.99957174
1282,0.018465385
1283,0.0035805646
1284,0.23047614
1285,0.108997785
1286,0.20203716
1287,0.00047338798
1288,0.17703286
1289,0.9999976
1290,0.18465628
1291,0.9705065
1292,0.9926714
1293,0.9878116
1294,0.7606266
1295,0.2566731
1296,0.11593073
1297,0.9569388
1298,0.8670479
1299,0.8722569
1300,7.856523e-05
1301,0.9984748
1302,0.9798803
1303,0.0014631873
1304,0.99891984
1305,0.5939092
1306,0.0001002818
1307,0.99052495
1308,0.002380974
1309,0.23521033
1310,0.00047203884
1311,0.022103779
1312,0.9346219
1313,0.075336866
1314,0.00023882093
1315,0.99999964
1316,0.99998856
1317,0.7890331
1318,0.00022866359
1319,6.2697705e-05
1320,0.0013236704
1321,0.88796854
1322,5.0391984e-05
1323,0.99382234
1324,0.99999964
1325,0.7792554
1326,0.45311606
1327,0.023400657
1328,0.0020763513
1329,0.00023592584
1330,0.9692496
1331,0.96359175
1332,0.003029341
1333,0.004893533
1334,0.0073186234
1335,0.011241252
1336,0.9983364
1337,0.80552
1338,0.6903701
1339,0.022556597
1340,0.9945194
1341,0.0035121192
1342,0.21459037
1343,0.53130907
1344,0.14765432
1345,0.9889058
1346,0.09504198
1347,0.012483038
1348,0.9999994
1349,0.02277892
1350,0.99987876
1351,0.9392347
1352,0.99272656
1353,0.98886174
1354,0.0017682542
1355,0.9600761
1356,0.0008358736
1357,0.9979765
1358,0.766845
1359,0.005161716
1360,0.9802437
1361,0.77348065
1362,0.004683636
1363,0.8754972
1364,5.6176423e-06
1365,0.980928
1366,0.13864931
1367,0.00032254902
1368,2.6815682e-05
1369,0.21039408
1370,1.0
1371,0.7601628
1372,0.13635744
1373,0.9981041
1374,0.7884869
1375,0.016609227
1376,0.9986588
1377,0.6480619
1378,0.40867838
1379,0.025308907
1380,0.95133895
1381,0.011239626
1382,0.0012927848
1383,0.9999889
1384,0.014250156
1385,0.9997762
1386,0.3754495
1387,0.00010679373
1388,0.008270545
1389,0.0042925794
1390,0.00053783436
1391,0.72923785
1392,0.8897321
1393,0.33758837
1394,0.8097573
1395,0.99899465
1396,0.99997044
1397,0.4051457
1398,0.14206114
1399,0.03432341
1400,7.668315e-05
1401,0.99989605
1402,0.003011281
1403,0.0028591226
1404,0.00419159
1405,0.015056957
1406,0.99357283
1407,0.36519697
1408,0.00879929
1409,0.014199628
1410,0.8686809
1411,0.97376597
1412,0.007862117
1413,0.9769082
1414,0.0034740416
1415,0.91255015
1416,0.9983499
1417,0.9968675
1418,0.9999883
1419,0.00010459921
1420,0.054162506
1421,3.9736956e-06
1422,0.0557415
1423,0.9999958
1424,3.3232092e-05
1425,0.9982262
1426,0.0009568599
1427,0.0040705805
1428,0.96443087
1429,0.9992778
1430,0.99802375
1431,0.008634026
1432,5.417559e-05
1433,2.197903e-06
1434,0.99398744
1435,3.918678e-05
1436,0.06732703
1437,0.09613182
1438,0.99997497
1439,0.9448433
1440,0.102335766
1441,0.88119686
1442,0.00033020592
1443,0.044458643
1444,0.00040420707
1445,0.0075899744
1446,0.03432341
1447,0.21977988
1448,0.00068631634
1449,0.49531755
1450,2.9338194e-06
1451,0.14680696
1452,0.024326848
1453,0.043236334
1454,0.99318165
1455,0.1590282
1456,0.99999917
1457,0.64288825
1458,0.99988186
1459,0.0028564227
1460,1.0
1461,0.9999999
1462,0.46846718
1463,0.9993617
1464,0.9935961
1465,0.017748207
1466,0.9999244
1467,0.99999976
1468,0.009073378
1469,0.999984
1470,0.008718321
1471,0.9608004
1472,0.36562526
1473,0.6223552
1474,0.9741887
1475,0.29374775
1476,0.010754454
1477,0.3008031
1478,0.12249829
1479,0.33470142
1480,0.7969965
1481,0.13353041
1482,0.0014024744
1483,0.22019918
1484,0.028042888
1485,0.99892753
1486,0.7307485
1487,0.006097805
1488,0.0002421668
1489,0.995691
1490,0.004196834
1491,0.00023608471
1492,0.0042911326
1493,0.98322046
1494,2.8857553e-06
1495,0.7563444
1496,0.974655
1497,0.006204611
1498,0.99999964
1499,0.18530746
1500,0.021835374
1501,0.0012800583
1502,0.00025902953
1503,0.051381215
1504,0.8469601
1505,0.00028578675
1506,0.0012302839
1507,0.86941147
1508,0.8452424
1509,0.9999999
1510,0.0040440885
1511,0.7748861
1512,0.0016005322
1513,0.9999987
1514,0.066491574
1515,0.9986274
1516,0.9968947
1517,0.4903566
1518,0.91382426
1519,0.0007365054
1520,4.8881644e-05
1521,0.17751168
1522,0.9103982
1523,0.61791354
1524,0.24947362
1525,0.032006625
1526,0.0001662907
1527,0.9999939
1528,0.0040699383
1529,0.69876873
1530,0.0028004423
1531,0.5117638
1532,0.44713184
1533,0.99995136
1534,0.47767493
1535,0.6392996
1536,0.6383118
1537,0.42920536
1538,0.99920076
1539,0.9996891
1540,0.18276334
1541,0.9996561
1542,0.006595368
1543,0.9530378
1544,0.41532543
1545,0.7814357
1546,0.36851716
1547,0.99944264
1548,0.35797715
1549,0.00018940582
1550,0.05484799
1551,0.9058305
1552,1.0
1553,0.68643343
1554,0.6420251
1555,0.99999857
1556,0.071970545
1557,0.9999994
1558,0.46691224
1559,0.4833467
1560,0.0035323563
1561,6.470613e-05
1562,0.9999976
1563,0.99956816
1564,0.18539967
1565,0.2593601
1566,0.86529076
1567,0.24745834
1568,0.50110024
1569,0.99999905
1570,0.99636674
1571,0.00079554494
1572,0.0022601462
1573,0.9571523
1574,0.99999976
1575,0.00034812602
1576,0.9967013
1577,0.9999993
1578,0.17571929
1579,0.9999058
1580,6.470613e-05
1581,0.9999999
1582,0.8878929
1583,0.8508293
1584,0.0015250448
1585,0.31232888
1586,0.76057965
1587,0.8439691
1588,0.9983015
1589,1.0
1590,0.7008868
1591,0.9999981
1592,0.99999917
1593,0.9999143
1594,0.34437194
1595,0.63458604
1596,0.000683791
1597,1.8676184e-05
1598,0.5586912
1599,0.9782111
1600,0.99995685
1601,0.24884515
1602,0.99999976
1603,0.0040290435
1604,0.99969804
1605,1.0
1606,0.26498136
1607,0.027678743
1608,0.99995124
1609,0.99766433
1610,0.40693763
1611,0.9878116
1612,0.14310682
1613,0.98053646
1614,0.07445125
1615,0.16215043
1616,0.7495381
1617,1.0
1618,0.079278
1619,0.06443252
1620,0.00076027855
1621,0.8004008
1622,0.99204165
1623,0.9903688
1624,0.09996322
1625,0.00034242074
1626,0.776487
1627,0.9999497
1628,0.44229862
